GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(MCTS-Advanced),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-MCTS-Advanced),Actions(Size-RuleBased),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
-1771985870,Azul,3,ACTION_CHOSEN,27,25,2,203,98,games.azul.actions.TakeTilesAction@2fcfd7a6,games.azul.actions.TakeTilesAction@2fcfd7a6,,Player 1 takes RED tiles from center to pattern line 1,,12,,12,games.azul.actions.TakeTilesAction@2fcfd7a6,3.0,RuleBased,4.0,2.5,1.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-1771985870,Azul,3,ACTION_CHOSEN,28,26,2,203,96,,,games.azul.actions.TakeTilesAction@327c0a49,Player 0 takes BLUE tiles from factory 3 to pattern line 3,games.azul.actions.TakeTilesAction@327c0a49,,9,9,games.azul.actions.TakeTilesAction@327c0a49,3.0,RuleBased,4.0,2.5,1.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-1771985870,Azul,3,ACTION_CHOSEN,29,27,2,203,94,games.azul.actions.TakeTilesAction@6613145a,games.azul.actions.TakeTilesAction@6613145a,,Player 1 takes BLACK tiles from center to pattern line 2,,4,,4,games.azul.actions.TakeTilesAction@6613145a,3.0,RuleBased,4.0,2.5,1.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-1771985870,Azul,3,ACTION_CHOSEN,30,28,2,203,93,,,games.azul.actions.TakeTilesAction@256fa232,Player 0 takes YELLOW tiles from center to floor line,games.azul.actions.TakeTilesAction@256fa232,,2,2,games.azul.actions.TakeTilesAction@256fa232,3.0,RuleBased,4.0,2.5,1.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-1771985870,Azul,3,ACTION_CHOSEN,31,29,2,203,93,games.azul.actions.TakeTilesAction@592e209e,games.azul.actions.TakeTilesAction@592e209e,,Player 1 takes WHITE tiles from center to floor line,,1,,1,games.azul.actions.TakeTilesAction@592e209e,3.0,RuleBased,4.0,2.5,1.0,MCTS-Advanced,RuleBased,5,7,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,32,29,2,203,111,games.azul.actions.TakeTilesAction@327c7ae7,games.azul.actions.TakeTilesAction@327c7ae7,,Player 1 takes BLUE tiles from factory 2 to pattern line 3,,52,,52,games.azul.actions.TakeTilesAction@327c7ae7,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,33,30,2,203,110,,,games.azul.actions.TakeTilesAction@256fb155,Player 0 takes YELLOW tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@256fb155,,56,56,games.azul.actions.TakeTilesAction@256fb155,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,34,31,2,203,109,games.azul.actions.TakeTilesAction@327c72e9,games.azul.actions.TakeTilesAction@327c72e9,,Player 1 takes BLUE tiles from factory 0 to floor line,,43,,43,games.azul.actions.TakeTilesAction@327c72e9,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,35,32,2,203,109,,,games.azul.actions.TakeTilesAction@66129ffb,Player 0 takes BLACK tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@66129ffb,,34,34,games.azul.actions.TakeTilesAction@66129ffb,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,36,33,2,203,105,games.azul.actions.TakeTilesAction@2fcfea4c,games.azul.actions.TakeTilesAction@2fcfea4c,,Player 1 takes RED tiles from factory 4 to pattern line 0,,33,,33,games.azul.actions.TakeTilesAction@2fcfea4c,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,37,34,2,203,104,,,games.azul.actions.TakeTilesAction@327bfb07,Player 0 takes BLUE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@327bfb07,,19,19,games.azul.actions.TakeTilesAction@327bfb07,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,38,35,2,203,102,games.azul.actions.TakeTilesAction@25701e70,games.azul.actions.TakeTilesAction@25701e70,,Player 1 takes YELLOW tiles from factory 1 to pattern line 2,,17,,17,games.azul.actions.TakeTilesAction@25701e70,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,39,36,2,203,101,,,games.azul.actions.TakeTilesAction@592dacda,Player 0 takes WHITE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@592dacda,,10,10,games.azul.actions.TakeTilesAction@592dacda,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,40,37,2,203,97,games.azul.actions.TakeTilesAction@257016ee,games.azul.actions.TakeTilesAction@257016ee,,Player 1 takes YELLOW tiles from center to pattern line 2,,9,,9,games.azul.actions.TakeTilesAction@257016ee,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,41,38,2,203,95,,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLUE tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,,4,4,games.azul.actions.TakeTilesAction@327bfb45,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,42,39,2,203,94,games.azul.actions.TakeTilesAction@6613143b,games.azul.actions.TakeTilesAction@6613143b,,Player 1 takes BLACK tiles from center to pattern line 1,,4,,4,games.azul.actions.TakeTilesAction@6613143b,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,4,ACTION_CHOSEN,43,40,2,203,93,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,,1,1,games.azul.actions.TakeTilesAction@2fcf6309,1.0,RuleBased,10.0,9.5,9.0,MCTS-Advanced,RuleBased,8,11,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,44,40,2,203,104,,,games.azul.actions.TakeTilesAction@592dbf9f,Player 0 takes WHITE tiles from factory 4 to pattern line 4,games.azul.actions.TakeTilesAction@592dbf9f,,35,35,games.azul.actions.TakeTilesAction@592dbf9f,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,45,41,2,203,103,games.azul.actions.TakeTilesAction@592e2fa2,games.azul.actions.TakeTilesAction@592e2fa2,,Player 1 takes WHITE tiles from factory 3 to floor line,,32,,32,games.azul.actions.TakeTilesAction@592e2fa2,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,46,42,2,203,103,,,games.azul.actions.TakeTilesAction@327c02c7,Player 0 takes BLUE tiles from factory 1 to pattern line 3,games.azul.actions.TakeTilesAction@327c02c7,,26,26,games.azul.actions.TakeTilesAction@327c02c7,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,47,43,2,203,102,games.azul.actions.TakeTilesAction@66131f7e,games.azul.actions.TakeTilesAction@66131f7e,,Player 1 takes BLACK tiles from factory 2 to pattern line 1,,24,,24,games.azul.actions.TakeTilesAction@66131f7e,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,48,44,2,203,101,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLUE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,,14,14,games.azul.actions.TakeTilesAction@327bfb26,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,49,45,2,203,98,games.azul.actions.TakeTilesAction@6613141c,games.azul.actions.TakeTilesAction@6613141c,,Player 1 takes BLACK tiles from center to pattern line 0,,13,,13,games.azul.actions.TakeTilesAction@6613141c,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,50,46,2,203,97,,,games.azul.actions.TakeTilesAction@592dac7d,Player 0 takes WHITE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@592dac7d,,10,10,games.azul.actions.TakeTilesAction@592dac7d,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,51,47,2,203,96,games.azul.actions.TakeTilesAction@661317be,games.azul.actions.TakeTilesAction@661317be,,Player 1 takes BLACK tiles from factory 0 to floor line,,9,,9,games.azul.actions.TakeTilesAction@661317be,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,52,48,2,203,96,,,games.azul.actions.TakeTilesAction@592dac7d,Player 0 takes WHITE tiles from center to pattern line 1,games.azul.actions.TakeTilesAction@592dac7d,,7,7,games.azul.actions.TakeTilesAction@592dac7d,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,53,49,2,203,95,games.azul.actions.TakeTilesAction@327c6fa4,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLUE tiles from center to pattern line 3,,7,,7,games.azul.actions.TakeTilesAction@327c6fa4,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,54,50,2,203,94,,,games.azul.actions.TakeTilesAction@256fa232,Player 0 takes YELLOW tiles from center to floor line,games.azul.actions.TakeTilesAction@256fa232,,2,2,games.azul.actions.TakeTilesAction@256fa232,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
-1771985870,Azul,5,ACTION_CHOSEN,55,51,2,203,94,games.azul.actions.TakeTilesAction@2fcfd7c5,games.azul.actions.TakeTilesAction@2fcfd7c5,,Player 1 takes RED tiles from center to pattern line 2,,3,,3,games.azul.actions.TakeTilesAction@2fcfd7c5,3.0,RuleBased,15.0,16.5,18.0,MCTS-Advanced,RuleBased,10,14,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,0,0,2,204,117,,,games.azul.actions.TakeTilesAction@6612b2a1,Player 0 takes BLACK tiles from factory 4 to pattern line 1,games.azul.actions.TakeTilesAction@6612b2a1,,108,108,games.azul.actions.TakeTilesAction@6612b2a1,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,1,1,2,204,115,games.azul.actions.TakeTilesAction@327c7a8a,games.azul.actions.TakeTilesAction@327c7a8a,,Player 1 takes BLUE tiles from factory 2 to pattern line 0,,102,,102,games.azul.actions.TakeTilesAction@327c7a8a,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,2,2,2,204,114,,,games.azul.actions.TakeTilesAction@256fa251,Player 0 takes YELLOW tiles from center to pattern line 0,games.azul.actions.TakeTilesAction@256fa251,,70,70,games.azul.actions.TakeTilesAction@256fa251,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,3,3,2,204,112,games.azul.actions.TakeTilesAction@25702630,games.azul.actions.TakeTilesAction@25702630,,Player 1 takes YELLOW tiles from factory 3 to pattern line 4,,65,,65,games.azul.actions.TakeTilesAction@25702630,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,4,4,2,204,111,,,games.azul.actions.TakeTilesAction@2fcf6366,Player 0 takes RED tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@2fcf6366,,40,40,games.azul.actions.TakeTilesAction@2fcf6366,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,5,5,2,204,108,games.azul.actions.TakeTilesAction@592e20dc,games.azul.actions.TakeTilesAction@592e20dc,,Player 1 takes WHITE tiles from center to pattern line 1,,37,,37,games.azul.actions.TakeTilesAction@592e20dc,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,6,6,2,204,106,,,games.azul.actions.TakeTilesAction@6612a79c,Player 0 takes BLACK tiles from factory 1 to pattern line 3,games.azul.actions.TakeTilesAction@6612a79c,,24,24,games.azul.actions.TakeTilesAction@6612a79c,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,7,7,2,204,104,games.azul.actions.TakeTilesAction@327c6fa4,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLUE tiles from center to pattern line 3,,22,,22,games.azul.actions.TakeTilesAction@327c6fa4,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,8,8,2,204,103,,,games.azul.actions.TakeTilesAction@6612a3db,Player 0 takes BLACK tiles from factory 0 to pattern line 3,games.azul.actions.TakeTilesAction@6612a3db,,13,13,games.azul.actions.TakeTilesAction@6612a3db,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,9,9,2,204,102,games.azul.actions.TakeTilesAction@2fcfd7c5,games.azul.actions.TakeTilesAction@2fcfd7c5,,Player 1 takes RED tiles from center to pattern line 2,,10,,10,games.azul.actions.TakeTilesAction@2fcfd7c5,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,10,10,2,204,101,,,games.azul.actions.TakeTilesAction@592dacda,Player 0 takes WHITE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@592dacda,,6,6,games.azul.actions.TakeTilesAction@592dacda,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,11,11,2,204,99,games.azul.actions.TakeTilesAction@25701691,games.azul.actions.TakeTilesAction@25701691,,Player 1 takes YELLOW tiles from center to floor line,,4,,4,games.azul.actions.TakeTilesAction@25701691,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,1,ACTION_CHOSEN,12,12,2,204,99,,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLUE tiles from center to floor line,games.azul.actions.TakeTilesAction@327bfac9,,1,1,games.azul.actions.TakeTilesAction@327bfac9,0.0,RuleBased,0.0,0.0,0.0,MCTS-Advanced,RuleBased,0,0,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,13,12,2,204,109,,,games.azul.actions.TakeTilesAction@592db3e0,Player 0 takes WHITE tiles from factory 1 to pattern line 0,games.azul.actions.TakeTilesAction@592db3e0,,59,59,games.azul.actions.TakeTilesAction@592db3e0,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,14,13,2,204,108,games.azul.actions.TakeTilesAction@327c8269,games.azul.actions.TakeTilesAction@327c8269,,Player 1 takes BLUE tiles from factory 4 to pattern line 3,,51,,51,games.azul.actions.TakeTilesAction@327c8269,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,15,14,2,204,106,,,games.azul.actions.TakeTilesAction@256fa28f,Player 0 takes YELLOW tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@256fa28f,,36,36,games.azul.actions.TakeTilesAction@256fa28f,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,16,15,2,204,102,games.azul.actions.TakeTilesAction@2fcfe68b,games.azul.actions.TakeTilesAction@2fcfe68b,,Player 1 takes RED tiles from factory 3 to pattern line 0,,36,,36,games.azul.actions.TakeTilesAction@2fcfe68b,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,17,16,2,204,101,,,games.azul.actions.TakeTilesAction@327bfec8,Player 0 takes BLUE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@327bfec8,,22,22,games.azul.actions.TakeTilesAction@327bfec8,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,18,17,2,204,99,games.azul.actions.TakeTilesAction@592e2be1,games.azul.actions.TakeTilesAction@592e2be1,,Player 1 takes WHITE tiles from factory 2 to floor line,,19,,19,games.azul.actions.TakeTilesAction@592e2be1,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,19,18,2,204,99,,,games.azul.actions.TakeTilesAction@6612a01a,Player 0 takes BLACK tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@6612a01a,,7,7,games.azul.actions.TakeTilesAction@6612a01a,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,20,19,2,204,98,games.azul.actions.TakeTilesAction@2570172c,games.azul.actions.TakeTilesAction@2570172c,,Player 1 takes YELLOW tiles from center to pattern line 4,,10,,10,games.azul.actions.TakeTilesAction@2570172c,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,21,20,2,204,94,,,games.azul.actions.TakeTilesAction@592dacda,Player 0 takes WHITE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@592dacda,,4,4,games.azul.actions.TakeTilesAction@592dacda,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,22,21,2,204,93,games.azul.actions.TakeTilesAction@327c6f28,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLUE tiles from center to floor line,,6,,6,games.azul.actions.TakeTilesAction@327c6f28,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,2,ACTION_CHOSEN,23,22,2,204,93,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,,1,1,games.azul.actions.TakeTilesAction@2fcf6309,1.0,RuleBased,1.0,1.5,2.0,MCTS-Advanced,RuleBased,2,3,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,24,22,2,204,110,,,games.azul.actions.TakeTilesAction@2fcf6708,Player 0 takes RED tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@2fcf6708,,60,60,games.azul.actions.TakeTilesAction@2fcf6708,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,25,23,2,204,108,games.azul.actions.TakeTilesAction@2fcfdf47,games.azul.actions.TakeTilesAction@2fcfdf47,,Player 1 takes RED tiles from factory 1 to pattern line 2,,56,,56,games.azul.actions.TakeTilesAction@2fcfdf47,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,26,24,2,204,107,,,games.azul.actions.TakeTilesAction@6612b282,Player 0 takes BLACK tiles from factory 4 to pattern line 0,games.azul.actions.TakeTilesAction@6612b282,,40,40,games.azul.actions.TakeTilesAction@6612b282,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,27,25,2,204,106,games.azul.actions.TakeTilesAction@2fcfe6c9,games.azul.actions.TakeTilesAction@2fcfe6c9,,Player 1 takes RED tiles from factory 3 to pattern line 2,,37,,37,games.azul.actions.TakeTilesAction@2fcfe6c9,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,28,26,2,204,105,,,games.azul.actions.TakeTilesAction@327bfb26,Player 0 takes BLUE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@327bfb26,,18,18,games.azul.actions.TakeTilesAction@327bfb26,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,29,27,2,204,101,games.azul.actions.TakeTilesAction@66131498,games.azul.actions.TakeTilesAction@66131498,,Player 1 takes BLACK tiles from center to pattern line 4,,21,,21,games.azul.actions.TakeTilesAction@66131498,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,30,28,2,204,98,,,games.azul.actions.TakeTilesAction@592dacda,Player 0 takes WHITE tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@592dacda,,10,10,games.azul.actions.TakeTilesAction@592dacda,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,31,29,2,204,96,games.azul.actions.TakeTilesAction@66131fdb,games.azul.actions.TakeTilesAction@66131fdb,,Player 1 takes BLACK tiles from factory 2 to pattern line 4,,12,,12,games.azul.actions.TakeTilesAction@66131fdb,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,32,30,2,204,94,,,games.azul.actions.TakeTilesAction@256fa2ae,Player 0 takes YELLOW tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@256fa2ae,,6,6,games.azul.actions.TakeTilesAction@256fa2ae,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,33,31,2,204,92,games.azul.actions.TakeTilesAction@327c6f66,games.azul.actions.TakeTilesAction@327c6f66,,Player 1 takes BLUE tiles from center to pattern line 1,,5,,5,games.azul.actions.TakeTilesAction@327c6f66,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,3,ACTION_CHOSEN,34,32,2,204,90,,,games.azul.actions.TakeTilesAction@2fcf6309,Player 0 takes RED tiles from center to floor line,games.azul.actions.TakeTilesAction@2fcf6309,,1,1,games.azul.actions.TakeTilesAction@2fcf6309,6.0,RuleBased,0.0,3.0,6.0,MCTS-Advanced,RuleBased,4,7,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,35,32,2,204,112,,,games.azul.actions.TakeTilesAction@256fa631,Player 0 takes YELLOW tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@256fa631,,45,45,games.azul.actions.TakeTilesAction@256fa631,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,36,33,2,204,110,games.azul.actions.TakeTilesAction@592e33fe,games.azul.actions.TakeTilesAction@592e33fe,,Player 1 takes WHITE tiles from factory 4 to pattern line 4,,50,,50,games.azul.actions.TakeTilesAction@592e33fe,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,37,34,2,204,109,,,games.azul.actions.TakeTilesAction@327c026a,Player 0 takes BLUE tiles from factory 1 to pattern line 0,games.azul.actions.TakeTilesAction@327c026a,,31,31,games.azul.actions.TakeTilesAction@327c026a,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,38,35,2,204,108,games.azul.actions.TakeTilesAction@327c7ea8,games.azul.actions.TakeTilesAction@327c7ea8,,Player 1 takes BLUE tiles from factory 3 to pattern line 3,,33,,33,games.azul.actions.TakeTilesAction@327c7ea8,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,39,36,2,204,107,,,games.azul.actions.TakeTilesAction@6612a039,Player 0 takes BLACK tiles from center to pattern line 4,games.azul.actions.TakeTilesAction@6612a039,,18,18,games.azul.actions.TakeTilesAction@6612a039,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,40,37,2,204,101,games.azul.actions.TakeTilesAction@257021f3,games.azul.actions.TakeTilesAction@257021f3,,Player 1 takes YELLOW tiles from factory 2 to pattern line 0,,22,,22,games.azul.actions.TakeTilesAction@257021f3,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,41,38,2,204,100,,,games.azul.actions.TakeTilesAction@592dac9c,Player 0 takes WHITE tiles from center to pattern line 2,games.azul.actions.TakeTilesAction@592dac9c,,7,7,games.azul.actions.TakeTilesAction@592dac9c,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,42,39,2,204,97,games.azul.actions.TakeTilesAction@6613143b,games.azul.actions.TakeTilesAction@6613143b,,Player 1 takes BLACK tiles from center to pattern line 1,,8,,8,games.azul.actions.TakeTilesAction@6613143b,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
1177562329,Azul,4,ACTION_CHOSEN,43,40,2,204,95,,,games.azul.actions.TakeTilesAction@256fa2ae,Player 0 takes YELLOW tiles from center to pattern line 3,games.azul.actions.TakeTilesAction@256fa2ae,,3,3,games.azul.actions.TakeTilesAction@256fa2ae,10.0,RuleBased,4.0,9.0,14.0,MCTS-Advanced,RuleBased,7,11,MCTS-Advanced
