GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,StateSpace(Size),Actions(Player-1),Actions(RuleBased),Actions(Actions Played Description),Actions(Player-0),Actions(Size-OSLA),Actions(Size-RuleBased),Actions(OSLA),Actions(Action Space Size),Actions(Actions Played),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(PlayerName-1),FloorPenalties(PlayerName-0),FloorPenalties(Player-1),FloorPenalties(Player-0),FloorPenalties(PlayerName-1)
-1062961681,Azul,0,ACTION_CHOSEN,6,0,2,105,86,,games.azul.actions.TakeTilesAction@290d921,Player 0 takes BLUE tiles from factory 2 to pattern line 0,games.azul.actions.TakeTilesAction@290d921,,32,,32,games.azul.actions.TakeTilesAction@290d921,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,7,0,2,105,85,games.azul.actions.TakeTilesAction@21aef165,,Player 1 takes RED tiles from centre pool to pattern line 0,,18,,games.azul.actions.TakeTilesAction@21aef165,18,games.azul.actions.TakeTilesAction@21aef165,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,8,0,2,105,84,,games.azul.actions.TakeTilesAction@327bfb45,Player 0 takes BLACK tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@327bfb45,,12,,12,games.azul.actions.TakeTilesAction@327bfb45,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,9,0,2,105,80,games.azul.actions.TakeTilesAction@291427b,,Player 1 takes BLUE tiles from centre pool to pattern line 2,,9,,games.azul.actions.TakeTilesAction@291427b,9,games.azul.actions.TakeTilesAction@291427b,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,10,0,2,105,79,,games.azul.actions.TakeTilesAction@149813f,Player 0 takes YELLOW tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@149813f,,4,,4,games.azul.actions.TakeTilesAction@149813f,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,11,0,2,105,77,games.azul.actions.TakeTilesAction@77fec44c,,Player 1 takes WHITE tiles from centre pool to pattern line 4,,4,,games.azul.actions.TakeTilesAction@77fec44c,4,games.azul.actions.TakeTilesAction@77fec44c,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,12,0,2,105,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,13,0,2,105,88,,games.azul.actions.TakeTilesAction@77fe5af2,Player 0 takes WHITE tiles from factory 2 to pattern line 2,games.azul.actions.TakeTilesAction@77fe5af2,,64,,64,games.azul.actions.TakeTilesAction@77fe5af2,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,14,0,2,105,85,games.azul.actions.TakeTilesAction@77fec80d,,Player 1 takes WHITE tiles from factory 0 to pattern line 4,,33,,games.azul.actions.TakeTilesAction@77fec80d,33,games.azul.actions.TakeTilesAction@77fec80d,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,15,0,2,105,84,,games.azul.actions.TakeTilesAction@77fe56f3,Player 0 takes WHITE tiles from factory 1 to pattern line 0,games.azul.actions.TakeTilesAction@77fe56f3,,44,,44,games.azul.actions.TakeTilesAction@77fe56f3,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,16,0,2,105,83,games.azul.actions.TakeTilesAction@77fed695,,Player 1 takes WHITE tiles from factory 4 to pattern line 0,,18,,games.azul.actions.TakeTilesAction@77fed695,18,games.azul.actions.TakeTilesAction@77fed695,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,17,0,2,105,82,,games.azul.actions.TakeTilesAction@14980e2,Player 0 takes YELLOW tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@14980e2,,17,,17,games.azul.actions.TakeTilesAction@14980e2,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,18,0,2,105,79,games.azul.actions.TakeTilesAction@291427b,,Player 1 takes BLUE tiles from centre pool to pattern line 2,,7,,games.azul.actions.TakeTilesAction@291427b,7,games.azul.actions.TakeTilesAction@291427b,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,19,0,2,105,77,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,,7,,7,games.azul.actions.TakeTilesAction@21ae7d63,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,20,0,2,105,74,games.azul.actions.TakeTilesAction@21af004a,,Player 1 takes RED tiles from factory 3 to floor line,,3,,games.azul.actions.TakeTilesAction@21af004a,3,games.azul.actions.TakeTilesAction@21af004a,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,21,0,2,105,74,,games.azul.actions.TakeTilesAction@327bfac9,Player 0 takes BLACK tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@327bfac9,,2,,2,games.azul.actions.TakeTilesAction@327bfac9,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,22,0,2,105,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,23,0,2,105,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,2.0,RuleBased,1.0,2.0,3.0,OSLA,RuleBased,1,4,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,24,0,2,105,85,,games.azul.actions.TakeTilesAction@21ae88a6,Player 0 takes RED tiles from factory 2 to pattern line 3,games.azul.actions.TakeTilesAction@21ae88a6,,58,,58,games.azul.actions.TakeTilesAction@21ae88a6,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,25,0,2,105,84,games.azul.actions.TakeTilesAction@327c76c9,,Player 1 takes BLACK tiles from factory 1 to pattern line 0,,51,,games.azul.actions.TakeTilesAction@327c76c9,51,games.azul.actions.TakeTilesAction@327c76c9,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,26,0,2,105,83,,games.azul.actions.TakeTilesAction@1498fc7,Player 0 takes YELLOW tiles from factory 3 to pattern line 0,games.azul.actions.TakeTilesAction@1498fc7,,44,,44,games.azul.actions.TakeTilesAction@1498fc7,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,27,0,2,105,82,games.azul.actions.TakeTilesAction@14a0825,,Player 1 takes YELLOW tiles from factory 4 to pattern line 2,,30,,games.azul.actions.TakeTilesAction@14a0825,30,games.azul.actions.TakeTilesAction@14a0825,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,28,0,2,105,80,,games.azul.actions.TakeTilesAction@21ae7d25,Player 0 takes RED tiles from centre pool to pattern line 1,games.azul.actions.TakeTilesAction@21ae7d25,,21,,21,games.azul.actions.TakeTilesAction@21ae7d25,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,29,0,2,105,77,games.azul.actions.TakeTilesAction@77fec44c,,Player 1 takes WHITE tiles from centre pool to pattern line 4,,16,,games.azul.actions.TakeTilesAction@77fec44c,16,games.azul.actions.TakeTilesAction@77fec44c,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,30,0,2,105,75,,games.azul.actions.TakeTilesAction@1498101,Player 0 takes YELLOW tiles from centre pool to pattern line 2,games.azul.actions.TakeTilesAction@1498101,,13,,13,games.azul.actions.TakeTilesAction@1498101,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,31,0,2,105,72,games.azul.actions.TakeTilesAction@77fec7ee,,Player 1 takes WHITE tiles from factory 0 to pattern line 3,,9,,games.azul.actions.TakeTilesAction@77fec7ee,9,games.azul.actions.TakeTilesAction@77fec7ee,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,32,0,2,105,71,,games.azul.actions.TakeTilesAction@149813f,Player 0 takes YELLOW tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@149813f,,4,,4,games.azul.actions.TakeTilesAction@149813f,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,33,0,2,105,70,games.azul.actions.TakeTilesAction@327c6f28,,Player 1 takes BLACK tiles from centre pool to floor line,,2,,games.azul.actions.TakeTilesAction@327c6f28,2,games.azul.actions.TakeTilesAction@327c6f28,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,34,0,2,105,70,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,35,0,2,105,70,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,4.0,RuleBased,0.0,2.0,4.0,OSLA,RuleBased,3,7,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,36,0,2,105,91,,games.azul.actions.TakeTilesAction@290d940,Player 0 takes BLUE tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@290d940,,39,,39,games.azul.actions.TakeTilesAction@290d940,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,37,0,2,105,89,games.azul.actions.TakeTilesAction@29145fe,,Player 1 takes BLUE tiles from factory 0 to pattern line 0,,41,,games.azul.actions.TakeTilesAction@29145fe,41,games.azul.actions.TakeTilesAction@29145fe,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,38,0,2,105,88,,games.azul.actions.TakeTilesAction@21ae84c6,Player 0 takes RED tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@21ae84c6,,28,,28,games.azul.actions.TakeTilesAction@21ae84c6,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,39,0,2,105,85,games.azul.actions.TakeTilesAction@14a04a2,,Player 1 takes YELLOW tiles from factory 3 to pattern line 4,,28,,games.azul.actions.TakeTilesAction@14a04a2,28,games.azul.actions.TakeTilesAction@14a04a2,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,40,0,2,105,83,,games.azul.actions.TakeTilesAction@149813f,Player 0 takes YELLOW tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@149813f,,15,,15,games.azul.actions.TakeTilesAction@149813f,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,41,0,2,105,80,games.azul.actions.TakeTilesAction@21aef1c2,,Player 1 takes RED tiles from centre pool to pattern line 3,,12,,games.azul.actions.TakeTilesAction@21aef1c2,12,games.azul.actions.TakeTilesAction@21aef1c2,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,42,0,2,105,78,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,,10,,10,games.azul.actions.TakeTilesAction@77fe4fce,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,43,0,2,105,77,games.azul.actions.TakeTilesAction@21af0487,,Player 1 takes RED tiles from factory 4 to pattern line 3,,5,,games.azul.actions.TakeTilesAction@21af0487,5,games.azul.actions.TakeTilesAction@21af0487,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,44,0,2,105,75,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLACK tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,,3,,3,games.azul.actions.TakeTilesAction@327bfae8,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,45,0,2,105,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,46,0,2,105,74,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,3.0,RuleBased,4.0,5.5,7.0,OSLA,RuleBased,6,11,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,47,0,2,105,91,,games.azul.actions.TakeTilesAction@77fe5351,Player 0 takes WHITE tiles from factory 0 to pattern line 1,games.azul.actions.TakeTilesAction@77fe5351,,33,,33,games.azul.actions.TakeTilesAction@77fe5351,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,48,0,2,105,89,games.azul.actions.TakeTilesAction@14a0825,,Player 1 takes YELLOW tiles from factory 4 to pattern line 2,,31,,games.azul.actions.TakeTilesAction@14a0825,31,games.azul.actions.TakeTilesAction@14a0825,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,49,0,2,105,88,,games.azul.actions.TakeTilesAction@77fe5ed2,Player 0 takes WHITE tiles from factory 3 to pattern line 3,games.azul.actions.TakeTilesAction@77fe5ed2,,26,,26,games.azul.actions.TakeTilesAction@77fe5ed2,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,50,0,2,105,86,games.azul.actions.TakeTilesAction@327c7726,,Player 1 takes BLACK tiles from factory 1 to pattern line 3,,22,,games.azul.actions.TakeTilesAction@327c7726,22,games.azul.actions.TakeTilesAction@327c7726,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,51,0,2,105,85,,games.azul.actions.TakeTilesAction@77fe4fce,Player 0 takes WHITE tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@77fe4fce,,17,,17,games.azul.actions.TakeTilesAction@77fe4fce,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,52,0,2,105,83,games.azul.actions.TakeTilesAction@327c6fa4,,Player 1 takes BLACK tiles from centre pool to pattern line 3,,9,,games.azul.actions.TakeTilesAction@327c6fa4,9,games.azul.actions.TakeTilesAction@327c6fa4,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,53,0,2,105,82,,games.azul.actions.TakeTilesAction@21ae88c5,Player 0 takes RED tiles from factory 2 to pattern line 4,games.azul.actions.TakeTilesAction@21ae88c5,,11,,11,games.azul.actions.TakeTilesAction@21ae88c5,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,54,0,2,105,80,games.azul.actions.TakeTilesAction@149f59e,,Player 1 takes YELLOW tiles from centre pool to pattern line 4,,5,,games.azul.actions.TakeTilesAction@149f59e,5,games.azul.actions.TakeTilesAction@149f59e,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,55,0,2,105,78,,games.azul.actions.TakeTilesAction@21ae7d82,Player 0 takes RED tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@21ae7d82,,4,,4,games.azul.actions.TakeTilesAction@21ae7d82,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,56,0,2,105,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-1062961681,Azul,0,ACTION_CHOSEN,57,0,2,105,76,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,15.0,RuleBased,5.0,12.5,20.0,OSLA,RuleBased,8,15,OSLA
-864933426,Azul,0,ACTION_CHOSEN,0,0,2,106,117,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,1,0,2,106,97,,games.azul.actions.TakeTilesAction@1498c25,Player 0 takes YELLOW tiles from factory 2 to pattern line 1,games.azul.actions.TakeTilesAction@1498c25,,96,,96,games.azul.actions.TakeTilesAction@1498c25,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,2,0,2,106,95,games.azul.actions.TakeTilesAction@149f8e3,,Player 1 takes YELLOW tiles from factory 0 to pattern line 0,,90,,games.azul.actions.TakeTilesAction@149f8e3,90,games.azul.actions.TakeTilesAction@149f8e3,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,3,0,2,106,94,,games.azul.actions.TakeTilesAction@21ae7d06,Player 0 takes RED tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@21ae7d06,,65,,65,games.azul.actions.TakeTilesAction@21ae7d06,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,4,0,2,106,92,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,60,,games.azul.actions.TakeTilesAction@327c6f85,60,games.azul.actions.TakeTilesAction@327c6f85,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,5,0,2,106,91,,games.azul.actions.TakeTilesAction@327c0deb,Player 0 takes BLACK tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@327c0deb,,44,,44,games.azul.actions.TakeTilesAction@327c0deb,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,6,0,2,106,89,games.azul.actions.TakeTilesAction@14a0445,,Player 1 takes YELLOW tiles from factory 3 to pattern line 1,,34,,games.azul.actions.TakeTilesAction@14a0445,34,games.azul.actions.TakeTilesAction@14a0445,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,7,0,2,106,87,,games.azul.actions.TakeTilesAction@327c02a8,Player 0 takes BLACK tiles from factory 1 to pattern line 2,games.azul.actions.TakeTilesAction@327c02a8,,20,,20,games.azul.actions.TakeTilesAction@327c02a8,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,8,0,2,106,86,games.azul.actions.TakeTilesAction@29142b9,,Player 1 takes BLUE tiles from centre pool to pattern line 4,,13,,games.azul.actions.TakeTilesAction@29142b9,13,games.azul.actions.TakeTilesAction@29142b9,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,9,0,2,106,83,,games.azul.actions.TakeTilesAction@77fe4fed,Player 0 takes WHITE tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@77fe4fed,,9,,9,games.azul.actions.TakeTilesAction@77fe4fed,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,10,0,2,106,78,games.azul.actions.TakeTilesAction@327c6f85,,Player 1 takes BLACK tiles from centre pool to pattern line 2,,5,,games.azul.actions.TakeTilesAction@327c6f85,5,games.azul.actions.TakeTilesAction@327c6f85,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,11,0,2,106,77,,games.azul.actions.TakeTilesAction@21ae7d63,Player 0 takes RED tiles from centre pool to pattern line 3,games.azul.actions.TakeTilesAction@21ae7d63,,2,,2,games.azul.actions.TakeTilesAction@21ae7d63,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,12,0,2,106,76,,games.azul.actions.TakeTilesAction@290cdbf,Player 0 takes BLUE tiles from centre pool to floor line,games.azul.actions.TakeTilesAction@290cdbf,,1,,1,games.azul.actions.TakeTilesAction@290cdbf,0.0,RuleBased,0.0,0.0,0.0,OSLA,RuleBased,0,0,OSLA
-864933426,Azul,0,ACTION_CHOSEN,13,0,2,106,91,,games.azul.actions.TakeTilesAction@290e0e1,Player 0 takes BLUE tiles from factory 4 to pattern line 2,games.azul.actions.TakeTilesAction@290e0e1,,67,,67,games.azul.actions.TakeTilesAction@290e0e1,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,14,0,2,106,88,games.azul.actions.TakeTilesAction@327c7e6a,,Player 1 takes BLACK tiles from factory 3 to pattern line 1,,55,,games.azul.actions.TakeTilesAction@327c7e6a,55,games.azul.actions.TakeTilesAction@327c7e6a,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,15,0,2,106,87,,games.azul.actions.TakeTilesAction@21ae88a6,Player 0 takes RED tiles from factory 2 to pattern line 3,games.azul.actions.TakeTilesAction@21ae88a6,,46,,46,games.azul.actions.TakeTilesAction@21ae88a6,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,16,0,2,106,84,games.azul.actions.TakeTilesAction@29145fe,,Player 1 takes BLUE tiles from factory 0 to pattern line 0,,36,,games.azul.actions.TakeTilesAction@29145fe,36,games.azul.actions.TakeTilesAction@29145fe,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,17,0,2,106,83,,games.azul.actions.TakeTilesAction@77fe5712,Player 0 takes WHITE tiles from factory 1 to pattern line 1,games.azul.actions.TakeTilesAction@77fe5712,,27,,27,games.azul.actions.TakeTilesAction@77fe5712,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,18,0,2,106,81,games.azul.actions.TakeTilesAction@21aef1c2,,Player 1 takes RED tiles from centre pool to pattern line 3,,13,,games.azul.actions.TakeTilesAction@21aef1c2,13,games.azul.actions.TakeTilesAction@21aef1c2,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,19,0,2,106,78,,games.azul.actions.TakeTilesAction@327bfae8,Player 0 takes BLACK tiles from centre pool to pattern line 0,games.azul.actions.TakeTilesAction@327bfae8,,11,,11,games.azul.actions.TakeTilesAction@327bfae8,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,20,0,2,106,77,games.azul.actions.TakeTilesAction@29142b9,,Player 1 takes BLUE tiles from centre pool to pattern line 4,,4,,games.azul.actions.TakeTilesAction@29142b9,4,games.azul.actions.TakeTilesAction@29142b9,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,21,0,2,106,75,,games.azul.actions.TakeTilesAction@149813f,Player 0 takes YELLOW tiles from centre pool to pattern line 4,games.azul.actions.TakeTilesAction@149813f,,3,,3,games.azul.actions.TakeTilesAction@149813f,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,22,0,2,106,72,games.azul.actions.TakeTilesAction@77fec3b1,,Player 1 takes WHITE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@77fec3b1,1,games.azul.actions.TakeTilesAction@77fec3b1,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,23,0,2,106,72,games.azul.actions.TakeTilesAction@291421e,,Player 1 takes BLUE tiles from centre pool to floor line,,1,,games.azul.actions.TakeTilesAction@291421e,1,games.azul.actions.TakeTilesAction@291421e,2.0,RuleBased,2.0,3.0,4.0,OSLA,RuleBased,2,4,OSLA
-864933426,Azul,0,ACTION_CHOSEN,24,0,2,106,89,games.azul.actions.TakeTilesAction@77fed2d4,,Player 1 takes WHITE tiles from factory 3 to pattern line 0,,47,,games.azul.actions.TakeTilesAction@77fed2d4,47,games.azul.actions.TakeTilesAction@77fed2d4,13.0,RuleBased,1.0,7.5,14.0,OSLA,RuleBased,4,8,OSLA
